,GPU model,arch,model,framework,gpus,max_length,batch_size,seq_len_batch,grad_accum,num_layers,hidden_size,heads,ff,task,fp16,bf16,power_correction,energy_consumed_kWh,duration_s,tokens_seen,tokens_per_sec_run,FLOPs,params_calc,M_proxy,flops_per_token_proxy,eta_h_proxy,n_runs,median_n_epochs,T1,speed_up,parallel_efficiency,strategy,memory,compute,log_energy_consumed_kWh,log_parallel_efficiency,log_FLOPs,log_params_calc,log_tokens_seen,log_speed_up,log_M_proxy,log_compute,log_memory,log_AI
132,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",Baseline,1,128,8,128,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.009424,102.619,3198720.0,31170.835810132627,170220626903040.0,256901120.0,14680064.0,159645696.0,1.141448,1,3.0,102.619,1.0,1.0,Baseline,46957414318080.0,821754750566400.0,-4.664495652072906,0.0,32.76811651686942,19.36420182174363,14.978261287748614,0.0,16.502000940814163,34.34246310949225,31.48026222856278,16.266115576055252
133,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,2,32,8,32,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.012648,118.747,1970496.0,16594.06974491987,102148494852096.0,256901120.0,3670016.0,155516928.0,2.479264,1,3.0,86.788,0.730864779741804,0.365432389870902,FSDP,7231751847936.0,506222629355520.0,-4.370256179074966,-1.0066739967365568,32.257448702400275,19.36420182174363,14.493795845673496,-0.31352681617661154,15.115706579694274,33.85799766741713,29.60950242536777,17.141742122706
134,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,2,64,8,64,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.014254,119.438,3199104.0,26784.641403908303,167305870835712.0,256901120.0,7340032.0,156893184.0,2.005246,1,3.0,89.032,0.7454244042934409,0.37271220214672046,FSDP,23481525731328.0,821853400596480.0,-4.250717709902458,-0.9869487331704512,32.75084481497157,19.36420182174363,14.978381328562635,-0.29380155261050594,15.80885376025422,34.34258315030627,30.787235088816853,16.94199105471735
135,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,2,96,8,96,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.01602,125.517,4427712.0,35275.79531059538,233590499573760.0,256901120.0,11010048.0,158269440.0,1.893076,1,3.0,92.142,0.7340997633786658,0.3670498816893329,FSDP,48749321650176.0,1137484171837440.0,-4.133917337341924,-1.0022575227538746,33.08459069642271,19.36420182174363,15.303393530045023,-0.3091103421939293,16.214318868362383,34.667595351788655,31.517712398407404,16.87027182806033
136,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,2,128,8,128,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.018764,136.559,5656320.0,41420.33846176378,301002381066240.0,256901120.0,14680064.0,159645696.0,1.860464,1,3.0,102.619,0.7514627377177631,0.37573136885888153,FSDP,83035139604480.0,1453114943078400.0,-3.9758151385159253,-0.9788808354536063,33.338139291165206,19.36420182174363,15.548284062044402,-0.285733654893661,16.502000940814163,34.91248588378804,32.050285002858566,16.83613835035104
137,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,4,32,8,32,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.023046,120.22800000000001,3199488.0,26611.837508733406,165858181644288.0,256901120.0,3670016.0,155516928.0,4.008665,1,3.0,86.788,0.7218617959210832,0.1804654489802708,FSDP,11742172151808.0,821952050626560.0,-3.770263060390314,-1.7122159379238915,32.742154211695365,19.36420182174363,14.97850135496859,-0.3259215768040009,15.115706579694274,34.34270317671222,30.09420793466286,17.626447632001092
138,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,4,64,8,64,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.026587,122.14099999999999,5657088.0,46316.04457143793,295852849496064.0,256901120.0,7340032.0,156893184.0,3.592119,1,3.0,89.032,0.7289280421807584,0.1822320105451896,FSDP,41523206946816.0,1453312243138560.0,-3.6273329044624205,-1.7024746205362584,33.32088331656161,19.36420182174363,15.548419830152682,-0.31618025941636796,15.80885376025422,34.912621651896316,31.3572735904069,17.512029556307397
139,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,4,96,8,96,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.030728,128.243,7911936.0,61694.876133590136,417405893345280.0,256901120.0,11010048.0,158269440.0,3.473199,1,3.0,92.142,0.7184953564716983,0.17962383911792457,FSDP,87110795132928.0,2032585219768320.0,-3.482580987938533,-1.716890397412881,33.66508022965089,19.36420182174363,15.883883063273203,-0.3305960362929905,16.214318868362383,35.24808488501684,32.098201931635586,17.450761361288507
140,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,4,128,8,128,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.026672,106.79400000000001,7905792.0,74028.42856340243,420708555423744.0,256901120.0,14680064.0,159645696.0,3.463517,1,3.0,102.619,0.9609060434106784,0.2402265108526696,FSDP,116057532530688.0,2031006819287040.0,-3.6241409529736988,-1.426173005515367,33.672961442481174,19.36420182174363,15.88310621336037,-0.039878644395476434,16.502000940814163,35.247308035104005,32.385107154174534,17.17096050166701
141,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,6,32,8,32,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.034584000000000004,121.388,4428288.0,36480.442877384914,229557915353088.0,256901120.0,3670016.0,155516928.0,5.459956,1,3.0,86.788,0.7149635878340528,0.11916059797234213,FSDP,16251887812608.0,1137632146882560.0,-3.364364131616806,-2.1272831329191826,33.067176468072795,19.36420182174363,15.30352361134602,-0.3355236636911274,15.115706579694274,34.66772543308965,30.419230191040292,17.951469888378522
142,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,6,64,8,64,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.037312,116.517,7911936.0,67903.70503874971,413776276881408.0,256901120.0,7340032.0,156893184.0,5.080417,1,3.0,89.032,0.7641116746912467,0.12735194578187445,FSDP,58073863421952.0,2032585219768320.0,-3.28844028825411,-2.060800798663779,33.656346549682134,19.36420182174363,15.883883063273203,-0.269041329435724,15.80885376025422,35.24808488501684,31.692736823527422,17.847492789427918
143,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,6,96,8,96,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.029624,89.05799999999999,7902144.0,88730.31058411373,416889301893120.0,256901120.0,11010048.0,158269440.0,4.938774,1,3.0,92.142,1.0346291181028096,0.17243818635046826,FSDP,87002984742912.0,2030069644001280.0,-3.5191704353708255,-1.757716446727127,33.663841839399744,19.36420182174363,15.882644673022055,0.03404302250092813,16.214318868362383,35.24684649476569,32.09696354138444,17.44952297103736
144,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=16,d=896,h=14,ff=3584)",FSDP,6,128,8,128,8,16,896,14,3584,WIKITEXT,True,False,1.0,0.025858,75.129,7893504.0,105066.00646887353,420054646652928.0,256901120.0,14680064.0,159645696.0,4.832506,1,3.0,102.619,1.36590397849033,0.22765066308172166,FSDP,115877143904256.0,2027850018324480.0,-3.6551352481497754,-1.4799430044811352,33.67140592982065,19.36420182174363,15.881550700699847,0.3118164647469197,16.502000940814163,35.24575252244348,32.38355164151401,17.169404989006484
145,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",Baseline,1,32,8,32,8,2,128,2,512,WIKITEXT,True,False,1.0,0.000926,18.431,1356096.0,73576.9084694265,188855353344.0,655360.0,65536.0,417792.0,1.857514,1,3.0,18.431,1.0,1.0,Baseline,88873107456.0,888731074560.0,-6.984636323318094,0.0,25.96424723277221,13.39293998195317,14.120120541436703,0.0,11.090354888959125,27.513060523389875,25.210475430395828,14.873892343813083
146,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",Baseline,1,64,8,64,8,2,128,2,512,WIKITEXT,True,False,1.0,0.001037,16.756999999999998,1970304.0,117580.95124425615,290533146624.0,655360.0,131072.0,442368.0,1.370612,1,3.0,16.756999999999998,1.0,1.0,Baseline,258251685888.0,1291258429440.0,-6.871423349734747,0.0,26.394983508705145,13.39293998195317,14.493698403529692,0.0,11.78350206951907,27.88663838548286,26.27720047304876,14.611481439186075
147,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",Baseline,1,96,8,96,8,2,128,2,512,WIKITEXT,True,False,1.0,0.0011870000000000001,18.1,2584512.0,142790.7182320442,402274123776.0,655360.0,196608.0,466944.0,1.219623,1,3.0,18.1,1.0,1.0,Baseline,508135735296.0,1693785784320.0,-6.736326163354605,0.0,26.7203995931176,13.39293998195317,14.765047266671875,0.0,12.188967177627234,28.157987248625044,26.95401444429911,14.53143241549037
148,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",Baseline,1,128,8,128,8,2,128,2,512,WIKITEXT,True,False,1.0,0.0013800000000000002,20.433999999999997,3198720.0,156539.1014975042,524078284800.0,655360.0,262144.0,491520.0,1.148599,1,3.0,20.433999999999997,1.0,1.0,Baseline,838525255680.0,2096313139200.0,-6.5856717798130235,0.0,26.984906908581895,13.39293998195317,14.978261287748614,0.0,12.476649250079015,28.371201269701785,27.45491053782763,14.50825765850288
149,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,2,32,8,32,8,2,128,2,512,WIKITEXT,True,False,1.0,0.001854,35.347,1970496.0,55747.19212380117,274419154944.0,655360.0,65536.0,417792.0,1.635679,1,3.0,18.431,0.5214303901321187,0.26071519506605934,FSDP,129138425856.0,1291384258560.0,-6.290409811838473,-1.34432667410233,26.337922537009,13.39293998195317,14.493795845673496,-0.6511794935423848,11.090354888959125,27.886735827626666,25.58415073463262,15.247567648049875
150,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,2,64,8,64,8,2,128,2,512,WIKITEXT,True,False,1.0,0.002133,34.54,3199104.0,92620.26635784598,471727079424.0,655360.0,131072.0,442368.0,1.329366,1,3.0,16.756999999999998,0.48514765489287776,0.24257382744643888,FSDP,419312959488.0,2096564797440.0,-6.150225839492923,-1.4164491718598908,26.879666433738088,13.39293998195317,14.978381328562635,-0.7233019912999455,11.78350206951907,28.371321310515807,26.761883398081707,15.09616436421902
151,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,2,96,8,96,8,2,128,2,512,WIKITEXT,True,False,1.0,0.002307,34.467,4427712.0,128462.35529637044,689164517376.0,655360.0,196608.0,466944.0,1.329922,1,3.0,18.1,0.5251399889749616,0.2625699944874808,FSDP,870523600896.0,2901745336320.0,-6.07180729979052,-1.3372375868275026,27.25874585649075,13.39293998195317,15.303393530045023,-0.6440904062675572,12.188967177627234,28.696333511998194,27.49236070767226,15.069778678863518
152,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,2,128,8,128,8,2,128,2,512,WIKITEXT,True,False,1.0,0.002612,36.214,5656320.0,156191.52813828905,926731468800.0,655360.0,262144.0,491520.0,1.314293,1,3.0,20.433999999999997,0.5642569172143369,0.28212845860716845,FSDP,1482770350080.0,3706925875200.0,-5.947639067567952,-1.2653927847891644,27.55492968287768,13.39293998195317,15.548284062044402,-0.572245604229219,12.476649250079015,28.941224043997572,28.024933312123416,15.078280432798667
153,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,4,32,8,32,8,2,128,2,512,WIKITEXT,True,False,1.0,0.0032180000000000004,34.498,3199488.0,92744.1590816859,445573496832.0,655360.0,65536.0,417792.0,2.666795,1,3.0,18.431,0.5342628558177286,0.13356571395443215,FSDP,209681645568.0,2096816455680.0,-5.738995230411946,-2.013161682892842,26.822628046304093,13.39293998195317,14.97850135496859,-0.6268673217729513,11.090354888959125,28.37144133692176,26.068856243927712,15.732273157344968
154,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,4,64,8,64,8,2,128,2,512,WIKITEXT,True,False,1.0,0.003578,32.686,5657088.0,173073.73187297315,834171568128.0,655360.0,131072.0,442368.0,2.351637,1,3.0,16.756999999999998,0.5126659731995349,0.12816649329988372,FSDP,741485838336.0,3707429191680.0,-5.6329512938956094,-2.0544251313721698,27.449704935328135,13.39293998195317,15.548419830152682,-0.6681307702522793,11.78350206951907,28.94135981210585,27.33192189967175,15.666202865809066
155,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,4,96,8,96,8,2,128,2,512,WIKITEXT,True,False,1.0,0.003913,33.053,7911936.0,239371.1917223853,1231477014528.0,655360.0,196608.0,466944.0,2.349572,1,3.0,18.1,0.5476053610867395,0.13690134027168488,FSDP,1555549913088.0,5185166376960.0,-5.543450935753862,-1.988494756584562,27.83923538971893,13.39293998195317,15.883883063273203,-0.6022003954646716,12.188967177627234,29.276823045226372,28.072850240900436,15.650268212091698
156,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,4,128,8,128,8,2,128,2,512,WIKITEXT,True,False,1.0,0.0033559999999999996,29.477,7905792.0,268202.05584014655,1295284961280.0,655360.0,262144.0,491520.0,2.201548,1,3.0,20.433999999999997,0.69321844149676,0.17330461037419,FSDP,2072455938048.0,5181139845120.0,-5.697005490377177,-1.7527044791857629,27.88975183419365,13.39293998195317,15.88310621336037,-0.3664101180658723,12.476649250079015,29.27604619531354,28.359755463439388,15.413102584114636
157,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,6,32,8,32,8,2,128,2,512,WIKITEXT,True,False,1.0,0.005194,37.088,4428288.0,119399.48231233822,616701100032.0,655360.0,65536.0,417792.0,3.701986,1,3.0,18.431,0.4969531924072476,0.0828255320678746,FSDP,290212282368.0,2902122823680.0,-5.260251165741581,-2.4910189068159108,27.147650302681523,13.39293998195317,15.30352361134602,-0.6992594375878556,11.090354888959125,28.69646359329919,26.393878500305142,16.0572954137224
158,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,6,64,8,64,8,2,128,2,512,WIKITEXT,True,False,1.0,0.005838,35.89,7911936.0,220449.59598774032,1166662434816.0,655360.0,131072.0,442368.0,3.360725,1,3.0,16.756999999999998,0.46689885762050704,0.0778164762700845,FSDP,1037033275392.0,5185166376960.0,-5.143367006550214,-2.553402092968984,27.785168168448656,13.39293998195317,15.883883063273203,-0.761642623740929,11.78350206951907,29.276823045226372,27.667385132792273,16.001666098929586
159,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,6,96,8,96,8,2,128,2,512,WIKITEXT,True,False,1.0,0.00411,27.753,7902144.0,284731.164198465,1229952909312.0,655360.0,196608.0,466944.0,2.952555,1,3.0,18.1,0.6521817461175369,0.10869695768625615,FSDP,1553624727552.0,5178749091840.0,-5.4943322504739935,-2.219191473413566,27.837996999467784,13.39293998195317,15.882644673022055,-0.42743200418551114,12.188967177627234,29.275584654975226,28.07161185064929,15.64902982184055
160,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=2,d=128,h=2,ff=512)",FSDP,6,128,8,128,8,2,128,2,512,WIKITEXT,True,False,1.0,0.003287,24.366,7893504.0,323955.67594188626,1293271695360.0,655360.0,262144.0,491520.0,2.718185,1,3.0,20.433999999999997,0.8386275958302551,0.1397712659717092,FSDP,2069234712576.0,5173086781440.0,-5.717779984300055,-1.967748006991039,27.888196321533126,13.39293998195317,15.881550700699847,-0.17598853776298398,12.476649250079015,29.274490682653017,28.35819995077886,15.41154707145411
161,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",Baseline,1,32,8,32,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.007539,105.31,1356096.0,12877.181654163896,114646308618240.0,419430400.0,5242880.0,253624320.0,1.868396,1,3.0,105.31,1.0,1.0,Baseline,7109848596480.0,568787887718400.0,-4.8876657317525725,0.0,32.372872927751544,19.85440815830689,14.120120541436703,0.0,15.472381523633006,33.974528699743594,29.59250206506971,16.90049140411854
162,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",Baseline,1,64,8,64,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.008708,107.99600000000001,1970304.0,18244.231267824733,167863595827200.0,419430400.0,10485760.0,255590400.0,1.357642,1,3.0,107.99600000000001,1.0,1.0,Baseline,20660134871040.0,826405394841600.0,-4.7435131356098355,0.0,32.75417283593844,19.85440815830689,14.493698403529692,0.0,16.16552870419295,34.34810656183658,30.659227107722643,16.588644131745493
163,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",Baseline,1,96,8,96,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.010383,117.273,2584512.0,22038.423166457753,221885937745920.0,419430400.0,15728640.0,257556480.0,1.214573,1,3.0,117.273,1.0,1.0,Baseline,40650858823680.0,1084022901964800.0,-4.56758542566082,0.0,33.0331845718262,19.85440815830689,14.765047266671875,0.0,16.570993812301115,34.61945542497876,31.33604107897299,16.46219075952508
164,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",Baseline,1,128,8,128,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.012447,130.251,3198720.0,24558.122394453785,276713334374400.0,419430400.0,20971520.0,259522560.0,1.149432,1,3.0,130.251,1.0,1.0,Baseline,67082020454400.0,1341640409088000.0,-4.386275648963297,0.0,33.25400319228815,19.85440815830689,14.978261287748614,0.0,16.8586758847529,34.832669446055505,31.83693717250151,16.395327307535258
165,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,2,32,8,32,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.016691,144.36,1970496.0,13649.875311720696,166588569354240.0,419430400.0,5242880.0,253624320.0,2.549834,1,3.0,105.31,0.7294957051814907,0.3647478525907453,FSDP,10331074068480.0,826485925478400.0,-4.092885626985856,-1.0085489789420274,32.746548231988335,19.85440815830689,14.493795845673496,-0.3154017983820821,15.472381523633006,34.348204003980385,29.9661773693065,17.27416670835533
166,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,2,64,8,64,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.019044,145.318,3199104.0,22014.50611761791,272553423667200.0,419430400.0,10485760.0,255590400.0,2.093683,1,3.0,107.99600000000001,0.7431701509792318,0.3715850754896159,FSDP,33545036759040.0,1341801470361600.0,-3.961003187649865,-0.9899774356864188,33.23885576097139,19.85440815830689,14.978381328562635,-0.2968302551264735,16.16552870419295,34.83278948686952,31.14391003275559,17.073327056778435
167,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,2,96,8,96,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.02255,158.915,4427712.0,27862.14013780952,380128639057920.0,419430400.0,15728640.0,257556480.0,1.965581,1,3.0,117.273,0.7379605449454111,0.36898027247270554,FSDP,69641888071680.0,1857117015244800.0,-3.7920202130334495,-0.99701209850435,33.57153083519935,19.85440815830689,15.303393530045023,-0.3038649179444047,16.570993812301115,35.15780168835191,31.87438734234614,17.00053702289823
168,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,2,128,8,128,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.026050000000000004,171.183,5656320.0,33042.53342913724,489314215526400.0,419430400.0,20971520.0,259522560.0,1.912695,1,3.0,130.251,0.7608874713026411,0.38044373565132056,FSDP,118621628006400.0,2372432560128000.0,-3.6477375107827608,-0.9664169821244974,33.824025966583946,19.85440815830689,15.548284062044402,-0.27326980156455216,16.8586758847529,35.40269222035129,32.4069599467973,16.965350081831048
169,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,4,32,8,32,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.030809,147.815,3199488.0,21645.218685519063,270489322782720.0,419430400.0,5242880.0,253624320.0,4.159823,1,3.0,105.31,0.7124446098163245,0.17811115245408113,FSDP,16774531645440.0,1341962531635200.0,-3.479948423894782,-1.7253474715898471,33.23125374128343,19.85440815830689,14.97850135496859,-0.3390531104699565,15.472381523633006,34.832909513275474,30.450882878601593,17.758872217650424
170,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,4,64,8,64,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.037156,159.07,5657088.0,35563.512918840766,481965794918400.0,419430400.0,10485760.0,255590400.0,3.730145,1,3.0,107.99600000000001,0.6789212296473252,0.1697303074118313,FSDP,59318867066880.0,2372754682675200.0,-3.2926300134568627,-1.773544528628865,33.80889426256144,19.85440815830689,15.548419830152682,-0.38725016750897434,16.16552870419295,35.40282798845957,31.713948534345633,17.643365558368483
171,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,4,96,8,96,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.041977,160.671,7911936.0,49243.08680471274,679256795381760.0,419430400.0,15728640.0,257556480.0,3.641533,1,3.0,117.273,0.7298952517878149,0.18247381294695372,FSDP,124443993047040.0,3318506481254400.0,-3.170633429744462,-1.7011486069569899,34.15202036842752,19.85440815830689,15.883883063273203,-0.3148542458370993,16.570993812301115,35.73829122158009,32.45487687557432,17.581026556126407
172,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,4,128,8,128,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.03721,133.127,7905792.0,59385.33881181127,683910459555840.0,419430400.0,20971520.0,259522560.0,3.61507,1,3.0,130.251,0.9783965686900478,0.24459914217251194,FSDP,165796475043840.0,3315929500876800.0,-3.291177736623606,-1.408134562797717,34.158848117899915,19.85440815830689,15.88310621336037,-0.021840201677826496,16.8586758847529,35.73751437166726,32.74178209811327,17.300172233147016
173,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,6,32,8,32,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.043367,141.559,4428288.0,31282.278060737925,374373844254720.0,419430400.0,5242880.0,253624320.0,5.767212,1,3.0,105.31,0.7439300927528452,0.12398834879214087,FSDP,23216982589440.0,1857358607155200.0,-3.1380564957662465,-2.0875676791454474,33.55627599766086,19.85440815830689,15.30352361134602,-0.29580820991739243,15.472381523633006,35.157931769652905,30.775905134979027,18.083894474027854
174,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,6,64,8,64,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.052164,152.252,7911936.0,51966.05627512282,674071629004800.0,419430400.0,10485760.0,255590400.0,5.303623,1,3.0,107.99600000000001,0.709324015448073,0.1182206692413455,FSDP,82962662031360.0,3318506481254400.0,-2.9533626771874815,-2.1352023226194845,34.14435749568195,19.85440815830689,15.883883063273203,-0.3434428533914297,16.16552870419295,35.73829122158009,32.049411767466154,17.978828791489004
175,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,6,96,8,96,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.040701,113.029,7902144.0,69912.53572092118,678416131031040.0,419430400.0,15728640.0,257556480.0,5.205777,1,3.0,117.273,1.0375478859407763,0.17292464765679605,FSDP,124289978204160.0,3314399418777600.0,-3.201502616810856,-1.7548993420468137,34.150781978176376,19.85440815830689,15.882644673022055,0.03686012718124116,16.570993812301115,35.737052831328946,32.45363848532317,17.57978816587526
176,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=20,d=1024,h=16,ff=4096)",FSDP,6,128,8,128,8,20,1024,16,4096,WIKITEXT,True,False,1.0,0.035386,95.694,7893504.0,82486.92708006772,682847455150080.0,419430400.0,20971520.0,259522560.0,5.145208,1,3.0,130.251,1.3611198194244154,0.22685330323740258,FSDP,165538777006080.0,3310775540121600.0,-3.341439017291326,-1.4834517116495367,34.157292605239384,19.85440815830689,15.881550700699847,0.3083077575785183,16.8586758847529,35.735958859006736,32.740226585452746,17.29861672048649
177,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",Baseline,1,32,8,32,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.008975,126.74000000000001,1356096.0,10699.826416285308,137575570341888.0,503316480.0,6291456.0,304349184.0,1.882813,1,3.0,126.74000000000001,1.0,1.0,Baseline,8531818315776.0,682545465262080.0,-4.713312344607794,0.0,32.5551944845455,20.036729715100844,14.120120541436703,0.0,15.65470308042696,34.156850256537545,29.774823621863664,16.90049140411854
178,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",Baseline,1,64,8,64,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.010404,127.34700000000001,1970304.0,15471.931023110084,201436314992640.0,503316480.0,12582912.0,306708480.0,1.366568,1,3.0,127.34700000000001,1.0,1.0,Baseline,24792161845248.0,991686473809920.0,-4.565564931395731,0.0,32.9364943927324,20.036729715100844,14.493698403529692,0.0,16.347850260986906,34.53042811863053,30.841548664516598,16.588644131745493
179,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",Baseline,1,96,8,96,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.012226999999999998,135.985,2584512.0,19005.86094054491,266263125295104.0,503316480.0,18874368.0,309067776.0,1.21888,1,3.0,135.985,1.0,1.0,Baseline,48781030588416.0,1300827482357760.0,-4.404108657820084,0.0,33.21550612862015,20.036729715100844,14.765047266671875,0.0,16.75331536909507,34.80177698177272,31.518362635766945,16.46219075952508
180,NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",Baseline,1,128,8,128,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.01458,150.91500000000002,3198720.0,21195.507404830532,332056001249280.0,503316480.0,25165824.0,311427072.0,1.150107,1,3.0,150.91500000000002,1.0,1.0,Baseline,80498424545280.0,1609968490905600.0,-4.228104552401625,0.0,33.43632474908211,20.036729715100844,14.978261287748614,0.0,17.04099744154685,35.014991002849456,32.019258729295466,16.395327307535258
